Train: [1][0/13], lr: 0.00300	Time 0.576 (0.576)	Data 0.526 (0.526)	Prec@1 10.938 (10.938)	Prec@1 20.312 (20.312)	Prec@1 3.906 (3.906)	Prec@5 68.750 (68.750)	Prec@5 85.938 (85.938)	Prec@5 61.719 (61.719)	Loss 4.5433 (4.5433)   loss_verb 2.0793   loss_noun 2.0791	alpha 1.000  loss_d 0.3783	beta 0.012, 0.012, 0.008  loss_a 2.0794	gamma 0.003000  loss_e_verb 2.0794 loss_e_noun 2.0794	
Train: [12][0/13], lr: 0.00030	Time 0.540 (0.540)	Data 0.497 (0.497)	Prec@1 90.625 (90.625)	Prec@1 6.250 (6.250)	Prec@1 6.250 (6.250)	Prec@5 99.219 (99.219)	Prec@5 64.844 (64.844)	Prec@5 64.062 (64.062)	Loss 2.7546 (2.7546)   loss_verb 0.4418   loss_noun 2.2431	alpha 1.000  loss_d 0.3163	beta 0.148, 0.148, 0.099  loss_a 1.9923	gamma 0.003000  loss_e_verb 1.3877 loss_e_noun 1.9849	
Train: [13][0/13], lr: 0.00030	Time 0.495 (0.495)	Data 0.454 (0.454)	Prec@1 89.062 (89.062)	Prec@1 1.562 (1.562)	Prec@1 1.562 (1.562)	Prec@5 100.000 (100.000)	Prec@5 59.375 (59.375)	Prec@5 59.375 (59.375)	Loss 2.7310 (2.7310)   loss_verb 0.4525   loss_noun 2.2778	alpha 1.000  loss_d 0.2832	beta 0.160, 0.160, 0.107  loss_a 1.9913	gamma 0.003000  loss_e_verb 1.3529 loss_e_noun 1.9821	
Train: [14][0/13], lr: 0.00030	Time 0.512 (0.512)	Data 0.465 (0.465)	Prec@1 95.312 (95.312)	Prec@1 4.688 (4.688)	Prec@1 4.688 (4.688)	Prec@5 100.000 (100.000)	Prec@5 57.812 (57.812)	Prec@5 57.812 (57.812)	Loss 2.5964 (2.5964)   loss_verb 0.3506   loss_noun 2.2262	alpha 1.000  loss_d 0.2500	beta 0.172, 0.172, 0.115  loss_a 1.9919	gamma 0.003000  loss_e_verb 1.3331 loss_e_noun 1.9961	
Train: [15][0/13], lr: 0.00030	Time 0.520 (0.520)	Data 0.476 (0.476)	Prec@1 92.969 (92.969)	Prec@1 1.562 (1.562)	Prec@1 1.562 (1.562)	Prec@5 100.000 (100.000)	Prec@5 63.281 (63.281)	Prec@5 63.281 (63.281)	Loss 2.6710 (2.6710)   loss_verb 0.3858   loss_noun 2.2260	alpha 1.000  loss_d 0.2884	beta 0.184, 0.184, 0.122  loss_a 1.9928	gamma 0.003000  loss_e_verb 1.3521 loss_e_noun 1.9868	
Train: [16][0/13], lr: 0.00030	Time 0.556 (0.556)	Data 0.510 (0.510)	Prec@1 92.969 (92.969)	Prec@1 3.125 (3.125)	Prec@1 3.125 (3.125)	Prec@5 100.000 (100.000)	Prec@5 67.969 (67.969)	Prec@5 67.969 (67.969)	Loss 2.6824 (2.6824)   loss_verb 0.4514   loss_noun 2.2492	alpha 1.000  loss_d 0.2361	beta 0.195, 0.195, 0.130  loss_a 1.9909	gamma 0.003000  loss_e_verb 1.3450 loss_e_noun 2.0008	
Train: [17][0/13], lr: 0.00030	Time 0.524 (0.524)	Data 0.486 (0.486)	Prec@1 88.281 (88.281)	Prec@1 1.562 (1.562)	Prec@1 1.562 (1.562)	Prec@5 100.000 (100.000)	Prec@5 55.469 (55.469)	Prec@5 55.469 (55.469)	Loss 2.7197 (2.7197)   loss_verb 0.4915   loss_noun 2.2529	alpha 1.000  loss_d 0.2320	beta 0.207, 0.207, 0.138  loss_a 1.9920	gamma 0.003000  loss_e_verb 1.4121 loss_e_noun 2.0047	
Train: [18][0/13], lr: 0.00030	Time 0.500 (0.500)	Data 0.450 (0.450)	Prec@1 96.094 (96.094)	Prec@1 1.562 (1.562)	Prec@1 0.781 (0.781)	Prec@5 100.000 (100.000)	Prec@5 57.812 (57.812)	Prec@5 57.812 (57.812)	Loss 2.6432 (2.6432)   loss_verb 0.4063   loss_noun 2.2810	alpha 1.000  loss_d 0.2462	beta 0.218, 0.218, 0.146  loss_a 1.9866	gamma 0.003000  loss_e_verb 1.3539 loss_e_noun 1.9928	
Train: [19][0/13], lr: 0.00030	Time 0.525 (0.525)	Data 0.477 (0.477)	Prec@1 93.750 (93.750)	Prec@1 3.906 (3.906)	Prec@1 3.906 (3.906)	Prec@5 100.000 (100.000)	Prec@5 62.500 (62.500)	Prec@5 62.500 (62.500)	Loss 2.6542 (2.6542)   loss_verb 0.3659   loss_noun 2.1946	alpha 1.000  loss_d 0.2966	beta 0.230, 0.230, 0.153  loss_a 1.9879	gamma 0.003000  loss_e_verb 1.3146 loss_e_noun 2.0050	
Train: [20][0/13], lr: 0.00003	Time 0.516 (0.516)	Data 0.473 (0.473)	Prec@1 96.875 (96.875)	Prec@1 7.812 (7.812)	Prec@1 7.031 (7.031)	Prec@5 100.000 (100.000)	Prec@5 57.812 (57.812)	Prec@5 57.812 (57.812)	Loss 2.6096 (2.6096)   loss_verb 0.3840   loss_noun 2.2206	alpha 1.000  loss_d 0.2301	beta 0.241, 0.241, 0.161  loss_a 1.9916	gamma 0.003000  loss_e_verb 1.3167 loss_e_noun 2.0043	
Train: [21][0/13], lr: 0.00003	Time 0.516 (0.516)	Data 0.460 (0.460)	Prec@1 96.094 (96.094)	Prec@1 6.250 (6.250)	Prec@1 6.250 (6.250)	Prec@5 99.219 (99.219)	Prec@5 60.156 (60.156)	Prec@5 59.375 (59.375)	Loss 2.6520 (2.6520)   loss_verb 0.4154   loss_noun 2.2051	alpha 1.000  loss_d 0.2444	beta 0.252, 0.252, 0.168  loss_a 1.9881	gamma 0.003000  loss_e_verb 1.3541 loss_e_noun 2.0071	
Train: [22][0/13], lr: 0.00003	Time 0.505 (0.505)	Data 0.461 (0.461)	Prec@1 89.062 (89.062)	Prec@1 6.250 (6.250)	Prec@1 6.250 (6.250)	Prec@5 100.000 (100.000)	Prec@5 66.406 (66.406)	Prec@5 66.406 (66.406)	Loss 2.7911 (2.7911)   loss_verb 0.4402   loss_noun 2.1769	alpha 1.000  loss_d 0.3573	beta 0.263, 0.263, 0.176  loss_a 1.9895	gamma 0.003000  loss_e_verb 1.3671 loss_e_noun 2.0029	
Train: [23][0/13], lr: 0.00003	Time 0.491 (0.491)	Data 0.435 (0.435)	Prec@1 92.969 (92.969)	Prec@1 6.250 (6.250)	Prec@1 6.250 (6.250)	Prec@5 100.000 (100.000)	Prec@5 54.688 (54.688)	Prec@5 54.688 (54.688)	Loss 2.6247 (2.6247)   loss_verb 0.3931   loss_noun 2.1808	alpha 1.000  loss_d 0.2385	beta 0.274, 0.274, 0.183  loss_a 1.9891	gamma 0.003000  loss_e_verb 1.3365 loss_e_noun 2.0082	
Train: [24][0/13], lr: 0.00003	Time 0.531 (0.531)	Data 0.485 (0.485)	Prec@1 90.625 (90.625)	Prec@1 3.125 (3.125)	Prec@1 3.125 (3.125)	Prec@5 100.000 (100.000)	Prec@5 58.594 (58.594)	Prec@5 58.594 (58.594)	Loss 2.7355 (2.7355)   loss_verb 0.4523   loss_noun 2.2298	alpha 1.000  loss_d 0.2910	beta 0.285, 0.285, 0.190  loss_a 1.9882	gamma 0.003000  loss_e_verb 1.3264 loss_e_noun 2.0127	
Train: [25][0/13], lr: 0.00003	Time 0.521 (0.521)	Data 0.478 (0.478)	Prec@1 90.625 (90.625)	Prec@1 6.250 (6.250)	Prec@1 6.250 (6.250)	Prec@5 100.000 (100.000)	Prec@5 69.531 (69.531)	Prec@5 69.531 (69.531)	Loss 2.6764 (2.6764)   loss_verb 0.3900   loss_noun 2.1577	alpha 1.000  loss_d 0.2930	beta 0.296, 0.296, 0.197  loss_a 1.9894	gamma 0.003000  loss_e_verb 1.3350 loss_e_noun 2.0168	
Train: [26][0/13], lr: 0.00003	Time 0.523 (0.523)	Data 0.493 (0.493)	Prec@1 96.875 (96.875)	Prec@1 6.250 (6.250)	Prec@1 6.250 (6.250)	Prec@5 100.000 (100.000)	Prec@5 64.062 (64.062)	Prec@5 64.062 (64.062)	Loss 2.6091 (2.6091)   loss_verb 0.3377   loss_noun 2.1937	alpha 1.000  loss_d 0.2772	beta 0.306, 0.306, 0.204  loss_a 1.9902	gamma 0.003000  loss_e_verb 1.3513 loss_e_noun 2.0059	
Train: [27][0/13], lr: 0.00003	Time 0.514 (0.514)	Data 0.466 (0.466)	Prec@1 93.750 (93.750)	Prec@1 4.688 (4.688)	Prec@1 4.688 (4.688)	Prec@5 100.000 (100.000)	Prec@5 70.312 (70.312)	Prec@5 70.312 (70.312)	Loss 2.6174 (2.6174)   loss_verb 0.3603   loss_noun 2.1514	alpha 1.000  loss_d 0.2652	beta 0.316, 0.316, 0.211  loss_a 1.9879	gamma 0.003000  loss_e_verb 1.3633 loss_e_noun 2.0040	
Train: [28][0/13], lr: 0.00003	Time 0.522 (0.522)	Data 0.479 (0.479)	Prec@1 92.188 (92.188)	Prec@1 5.469 (5.469)	Prec@1 5.469 (5.469)	Prec@5 100.000 (100.000)	Prec@5 61.719 (61.719)	Prec@5 61.719 (61.719)	Loss 2.6797 (2.6797)   loss_verb 0.4096   loss_noun 2.2254	alpha 1.000  loss_d 0.2816	beta 0.327, 0.327, 0.218  loss_a 1.9845	gamma 0.003000  loss_e_verb 1.3416 loss_e_noun 2.0050	
Train: [29][0/13], lr: 0.00003	Time 0.513 (0.513)	Data 0.470 (0.470)	Prec@1 93.750 (93.750)	Prec@1 2.344 (2.344)	Prec@1 2.344 (2.344)	Prec@5 100.000 (100.000)	Prec@5 60.156 (60.156)	Prec@5 60.156 (60.156)	Loss 2.6460 (2.6460)   loss_verb 0.3815   loss_noun 2.1899	alpha 1.000  loss_d 0.2694	beta 0.337, 0.337, 0.224  loss_a 1.9912	gamma 0.003000  loss_e_verb 1.3400 loss_e_noun 2.0085	
Train: [30][0/13], lr: 0.00003	Time 0.510 (0.510)	Data 0.456 (0.456)	Prec@1 89.062 (89.062)	Prec@1 4.688 (4.688)	Prec@1 4.688 (4.688)	Prec@5 100.000 (100.000)	Prec@5 69.531 (69.531)	Prec@5 69.531 (69.531)	Loss 2.6715 (2.6715)   loss_verb 0.4389   loss_noun 2.1751	alpha 1.000  loss_d 0.2376	beta 0.347, 0.347, 0.231  loss_a 1.9911	gamma 0.003000  loss_e_verb 1.3067 loss_e_noun 2.0158	
total time: 55.090 
