Train: [1][0/61], lr: 0.00300	Time 2.596 (2.596)	Data 0.745 (0.745)	Prec@1 17.188 (17.188)	Prec@1 6.250 (6.250)	Prec@1 0.000 (0.000)	Prec@5 73.438 (73.438)	Prec@5 56.250 (56.250)	Prec@5 46.875 (46.875)	Loss 4.3954 (4.3954)   loss_verb 2.0786   loss_noun 2.0799	alpha 1.000  loss_d 0.2331	beta 0.008, 0.008, 0.008  loss_a 2.0775	gamma 0.003000  loss_e_verb 2.0794 loss_e_noun 2.0794	
Train: [12][0/61], lr: 0.00030	Time 0.525 (0.525)	Data 0.410 (0.410)	Prec@1 100.000 (100.000)	Prec@1 29.688 (29.688)	Prec@1 29.688 (29.688)	Prec@5 100.000 (100.000)	Prec@5 100.000 (100.000)	Prec@5 100.000 (100.000)	Loss 2.3886 (2.3886)   loss_verb 0.1058   loss_noun 1.8629	alpha 1.000  loss_d 0.2828	beta 0.099, 0.099, 0.099  loss_a 1.9992	gamma 0.003000  loss_e_verb 0.2967 loss_e_noun 2.0198	
Train: [13][0/61], lr: 0.00030	Time 0.526 (0.526)	Data 0.397 (0.397)	Prec@1 100.000 (100.000)	Prec@1 26.562 (26.562)	Prec@1 26.562 (26.562)	Prec@5 100.000 (100.000)	Prec@5 93.750 (93.750)	Prec@5 93.750 (93.750)	Loss 2.2443 (2.2443)   loss_verb 0.0837   loss_noun 1.9002	alpha 1.000  loss_d 0.1585	beta 0.107, 0.107, 0.107  loss_a 2.0011	gamma 0.003000  loss_e_verb 0.3330 loss_e_noun 2.0250	
Train: [14][0/61], lr: 0.00030	Time 0.539 (0.539)	Data 0.442 (0.442)	Prec@1 100.000 (100.000)	Prec@1 17.188 (17.188)	Prec@1 17.188 (17.188)	Prec@5 100.000 (100.000)	Prec@5 96.875 (96.875)	Prec@5 96.875 (96.875)	Loss 2.3473 (2.3473)   loss_verb 0.0611   loss_noun 1.9096	alpha 1.000  loss_d 0.2861	beta 0.115, 0.115, 0.115  loss_a 1.9994	gamma 0.003000  loss_e_verb 0.2645 loss_e_noun 2.0303	
Train: [15][0/61], lr: 0.00030	Time 0.560 (0.560)	Data 0.444 (0.444)	Prec@1 100.000 (100.000)	Prec@1 26.562 (26.562)	Prec@1 26.562 (26.562)	Prec@5 100.000 (100.000)	Prec@5 95.312 (95.312)	Prec@5 95.312 (95.312)	Loss 2.2457 (2.2457)   loss_verb 0.0621   loss_noun 1.8701	alpha 1.000  loss_d 0.1781	beta 0.122, 0.122, 0.122  loss_a 2.0047	gamma 0.003000  loss_e_verb 0.2598 loss_e_noun 2.0361	
Train: [16][0/61], lr: 0.00030	Time 0.479 (0.479)	Data 0.321 (0.321)	Prec@1 100.000 (100.000)	Prec@1 42.188 (42.188)	Prec@1 42.188 (42.188)	Prec@5 100.000 (100.000)	Prec@5 96.875 (96.875)	Prec@5 96.875 (96.875)	Loss 2.3171 (2.3171)   loss_verb 0.0770   loss_noun 1.8182	alpha 1.000  loss_d 0.2380	beta 0.130, 0.130, 0.130  loss_a 2.0013	gamma 0.003000  loss_e_verb 0.2667 loss_e_noun 2.0316	
Train: [17][0/61], lr: 0.00030	Time 0.536 (0.536)	Data 0.418 (0.418)	Prec@1 100.000 (100.000)	Prec@1 28.125 (28.125)	Prec@1 28.125 (28.125)	Prec@5 100.000 (100.000)	Prec@5 95.312 (95.312)	Prec@5 95.312 (95.312)	Loss 2.2173 (2.2173)   loss_verb 0.0342   loss_noun 1.8664	alpha 1.000  loss_d 0.1750	beta 0.138, 0.138, 0.138  loss_a 2.0071	gamma 0.003000  loss_e_verb 0.3563 loss_e_noun 2.0364	
Train: [18][0/61], lr: 0.00030	Time 0.522 (0.522)	Data 0.412 (0.412)	Prec@1 100.000 (100.000)	Prec@1 31.250 (31.250)	Prec@1 31.250 (31.250)	Prec@5 100.000 (100.000)	Prec@5 92.188 (92.188)	Prec@5 92.188 (92.188)	Loss 2.2032 (2.2032)   loss_verb 0.0499   loss_noun 1.8701	alpha 1.000  loss_d 0.1529	beta 0.146, 0.146, 0.146  loss_a 1.9996	gamma 0.003000  loss_e_verb 0.2767 loss_e_noun 2.0314	
Train: [19][0/61], lr: 0.00030	Time 0.547 (0.547)	Data 0.440 (0.440)	Prec@1 100.000 (100.000)	Prec@1 32.812 (32.812)	Prec@1 32.812 (32.812)	Prec@5 100.000 (100.000)	Prec@5 95.312 (95.312)	Prec@5 95.312 (95.312)	Loss 2.2363 (2.2363)   loss_verb 0.0788   loss_noun 1.8854	alpha 1.000  loss_d 0.1566	beta 0.153, 0.153, 0.153  loss_a 1.9997	gamma 0.003000  loss_e_verb 0.4064 loss_e_noun 2.0430	
Train: [20][0/61], lr: 0.00003	Time 0.495 (0.495)	Data 0.408 (0.408)	Prec@1 98.438 (98.438)	Prec@1 35.938 (35.938)	Prec@1 35.938 (35.938)	Prec@5 100.000 (100.000)	Prec@5 93.750 (93.750)	Prec@5 93.750 (93.750)	Loss 2.3584 (2.3584)   loss_verb 0.0976   loss_noun 1.8648	alpha 1.000  loss_d 0.2644	beta 0.161, 0.161, 0.161  loss_a 1.9955	gamma 0.003000  loss_e_verb 0.3093 loss_e_noun 2.0341	
Train: [21][0/61], lr: 0.00003	Time 0.529 (0.529)	Data 0.403 (0.403)	Prec@1 100.000 (100.000)	Prec@1 35.938 (35.938)	Prec@1 35.938 (35.938)	Prec@5 100.000 (100.000)	Prec@5 96.875 (96.875)	Prec@5 96.875 (96.875)	Loss 2.2698 (2.2698)   loss_verb 0.0772   loss_noun 1.8772	alpha 1.000  loss_d 0.1947	beta 0.168, 0.168, 0.168  loss_a 1.9971	gamma 0.003000  loss_e_verb 0.2545 loss_e_noun 2.0402	
Train: [22][0/61], lr: 0.00003	Time 0.527 (0.527)	Data 0.414 (0.414)	Prec@1 100.000 (100.000)	Prec@1 25.000 (25.000)	Prec@1 25.000 (25.000)	Prec@5 100.000 (100.000)	Prec@5 92.188 (92.188)	Prec@5 92.188 (92.188)	Loss 2.3020 (2.3020)   loss_verb 0.0928   loss_noun 1.8948	alpha 1.000  loss_d 0.2050	beta 0.176, 0.176, 0.176  loss_a 2.0034	gamma 0.003000  loss_e_verb 0.2899 loss_e_noun 2.0494	
Train: [23][0/61], lr: 0.00003	Time 0.533 (0.533)	Data 0.424 (0.424)	Prec@1 98.438 (98.438)	Prec@1 40.625 (40.625)	Prec@1 40.625 (40.625)	Prec@5 100.000 (100.000)	Prec@5 98.438 (98.438)	Prec@5 98.438 (98.438)	Loss 2.3575 (2.3575)   loss_verb 0.0682   loss_noun 1.8780	alpha 1.000  loss_d 0.2863	beta 0.183, 0.183, 0.183  loss_a 2.0019	gamma 0.003000  loss_e_verb 0.3375 loss_e_noun 2.0504	
Train: [24][0/61], lr: 0.00003	Time 0.554 (0.554)	Data 0.400 (0.400)	Prec@1 98.438 (98.438)	Prec@1 40.625 (40.625)	Prec@1 40.625 (40.625)	Prec@5 100.000 (100.000)	Prec@5 95.312 (95.312)	Prec@5 95.312 (95.312)	Loss 2.3406 (2.3406)   loss_verb 0.0808   loss_noun 1.8773	alpha 1.000  loss_d 0.2602	beta 0.190, 0.190, 0.190  loss_a 1.9988	gamma 0.003000  loss_e_verb 0.2792 loss_e_noun 2.0507	
Train: [25][0/61], lr: 0.00003	Time 0.545 (0.545)	Data 0.432 (0.432)	Prec@1 100.000 (100.000)	Prec@1 35.938 (35.938)	Prec@1 35.938 (35.938)	Prec@5 100.000 (100.000)	Prec@5 98.438 (98.438)	Prec@5 98.438 (98.438)	Loss 2.5152 (2.5152)   loss_verb 0.0825   loss_noun 1.8592	alpha 1.000  loss_d 0.4336	beta 0.197, 0.197, 0.197  loss_a 1.9984	gamma 0.003000  loss_e_verb 0.2512 loss_e_noun 2.0496	
Train: [26][0/61], lr: 0.00003	Time 0.533 (0.533)	Data 0.410 (0.410)	Prec@1 100.000 (100.000)	Prec@1 25.000 (25.000)	Prec@1 25.000 (25.000)	Prec@5 100.000 (100.000)	Prec@5 98.438 (98.438)	Prec@5 98.438 (98.438)	Loss 2.4434 (2.4434)   loss_verb 0.0599   loss_noun 1.9221	alpha 1.000  loss_d 0.3797	beta 0.204, 0.204, 0.204  loss_a 2.0028	gamma 0.003000  loss_e_verb 0.3316 loss_e_noun 2.0476	
Train: [27][0/61], lr: 0.00003	Time 0.506 (0.506)	Data 0.412 (0.412)	Prec@1 100.000 (100.000)	Prec@1 37.500 (37.500)	Prec@1 37.500 (37.500)	Prec@5 100.000 (100.000)	Prec@5 95.312 (95.312)	Prec@5 95.312 (95.312)	Loss 2.2068 (2.2068)   loss_verb 0.0560   loss_noun 1.8513	alpha 1.000  loss_d 0.1528	beta 0.211, 0.211, 0.211  loss_a 1.9971	gamma 0.003000  loss_e_verb 0.3307 loss_e_noun 2.0469	
Train: [28][0/61], lr: 0.00003	Time 0.507 (0.507)	Data 0.416 (0.416)	Prec@1 100.000 (100.000)	Prec@1 32.812 (32.812)	Prec@1 32.812 (32.812)	Prec@5 100.000 (100.000)	Prec@5 96.875 (96.875)	Prec@5 96.875 (96.875)	Loss 2.2068 (2.2068)   loss_verb 0.0767   loss_noun 1.8542	alpha 1.000  loss_d 0.1269	beta 0.218, 0.218, 0.218  loss_a 2.0024	gamma 0.003000  loss_e_verb 0.2757 loss_e_noun 2.0441	
Train: [29][0/61], lr: 0.00003	Time 0.509 (0.509)	Data 0.417 (0.417)	Prec@1 100.000 (100.000)	Prec@1 40.625 (40.625)	Prec@1 40.625 (40.625)	Prec@5 100.000 (100.000)	Prec@5 92.188 (92.188)	Prec@5 92.188 (92.188)	Loss 2.3327 (2.3327)   loss_verb 0.0824   loss_noun 1.8768	alpha 1.000  loss_d 0.2464	beta 0.224, 0.224, 0.224  loss_a 2.0030	gamma 0.003000  loss_e_verb 0.2738 loss_e_noun 2.0479	
Train: [30][0/61], lr: 0.00003	Time 0.809 (0.809)	Data 0.676 (0.676)	Prec@1 100.000 (100.000)	Prec@1 34.375 (34.375)	Prec@1 34.375 (34.375)	Prec@5 100.000 (100.000)	Prec@5 98.438 (98.438)	Prec@5 98.438 (98.438)	Loss 2.2456 (2.2456)   loss_verb 0.0471   loss_noun 1.8547	alpha 1.000  loss_d 0.1994	beta 0.231, 0.231, 0.231  loss_a 1.9982	gamma 0.003000  loss_e_verb 0.2926 loss_e_noun 2.0453	
total time: 106.836 
